sig_date,code,name,tag,regime,layers,in_top5,in_wide,buy_date,buy,g20,g60,g120,maxgain,peak_off,peak_date,dd_off,maxdd,post_peak_dd,r10,end_ret,dip_first
2024-08-14,002821,凯莱英,创新药/医疗,BEARISH,"all,nb",True,False,2024-08-15,64.849,1.31,41.7,41.7,41.7,57,2024-11-12,8,-11.86,-28.04,-10.08,22.34,True
2024-08-14,002851,麦格米特,家电,BEARISH,all,False,False,2024-08-15,23.62,5.12,117.74,219.98,219.98,98,2025-01-09,9,-8.47,-28.17,-6.52,148.18,True
2024-08-14,300014,亿纬锂能,电池,BEARISH,all,False,False,2024-08-15,36.654,1.83,57.05,57.05,57.05,32,2024-10-08,25,-18.82,-28.92,-15.93,18.52,True
2024-08-14,300015,爱尔眼科,医疗/医药,BEARISH,all,False,False,2024-08-15,10.221,3.33,83.46,83.46,83.46,32,2024-10-08,10,-14.77,-38.13,-12.62,25.73,True
2024-08-14,300058,蓝色光标,传媒,BEARISH,all,False,False,2024-08-15,3.654,8.4,117.1,147.97,147.97,80,2024-12-13,10,-5.86,-39.57,-2.74,86.21,True
2024-08-14,300059,东方财富,证券/创业板,BEARISH,all,False,True,2024-08-15,10.46,3.25,194.84,194.84,194.84,55,2024-11-08,10,-4.88,-30.93,-3.82,121.51,True
2024-08-14,300124,汇川技术,机器人,BEARISH,all,False,False,2024-08-15,40.641,7.04,82.16,82.16,82.16,32,2024-10-08,6,-5.86,-27.75,2.95,61.96,True
2024-08-14,300274,阳光电源,光伏/创业板,BEARISH,all,False,True,2024-08-15,65.305,18.38,78.39,78.39,78.39,32,2024-10-08,6,-3.72,-43.87,4.93,1.09,True
2024-08-14,300308,中际旭创,通信/人工智能,BEARISH,"all,nb",True,True,2024-08-15,113.86,8.27,61.54,61.54,61.54,32,2024-10-08,111,-17.51,-48.94,-2.81,-1.91,False
2024-08-14,300394,天孚通信,通信/创业板,BEARISH,"all,ss,nb",False,False,2024-08-15,41.235,10.26,82.75,82.75,82.75,55,2024-11-08,15,-18.38,-45.57,-7.36,17.57,True
2024-08-14,300395,菲利华,军工,BEARISH,all,False,False,2024-08-15,29.46,10.39,74.37,74.37,74.37,32,2024-10-08,7,-6.04,-32.18,3.02,18.91,True
2024-08-14,300502,新易盛,通信/人工智能,BEARISH,"all,nb",True,True,2024-08-15,47.372,8.43,70.55,70.55,70.55,33,2024-10-09,15,-13.37,-36.64,3.37,31.34,True
2024-08-14,300750,宁德时代,电池/沪深300,BEARISH,"all,nb",False,True,2024-08-15,156.928,11.18,82.52,82.52,82.52,32,2024-10-08,1,-0.45,-25.1,6.89,63.72,True
2024-08-14,300757,罗博特科,光伏,BEARISH,all,False,False,2024-08-15,80.842,7.0,215.37,215.37,215.37,56,2024-11-11,18,-15.93,-40.0,-2.07,135.01,True
2024-08-14,300759,康龙化成,创新药/医疗,BEARISH,all,False,False,2024-08-15,19.95,2.96,80.55,80.55,80.55,32,2024-10-08,9,-9.67,-34.9,-3.36,31.98,True
2024-08-14,300760,迈瑞医疗,医疗/医药,BEARISH,all,True,False,2024-08-15,239.49,3.55,43.54,43.54,43.54,32,2024-10-08,11,-11.14,-35.3,-10.38,4.48,True
2024-08-14,300857,协创数据,计算机/人工智能,BEARISH,all,False,False,2024-08-15,27.934,1.21,76.64,109.53,109.53,85,2024-12-20,23,-20.64,-29.41,-10.9,75.03,True
2024-08-14,301308,江波龙,计算机/创业板,BEARISH,all,False,False,2024-08-15,72.069,3.01,60.5,60.5,60.5,33,2024-10-09,27,-17.65,-34.13,-4.57,22.71,True
2024-08-14,600030,中信证券,证券,BEARISH,"all,nb",False,False,2024-08-15,17.145,7.09,105.72,105.72,105.72,55,2024-11-08,6,-1.17,-28.61,0.38,54.91,True
2024-08-14,600036,招商银行,银行/上证50,BEARISH,"all,nb",False,True,2024-08-15,27.834,7.65,34.2,38.19,38.19,120,2025-02-18,20,-6.9,-2.52,6.57,36.65,True
2024-08-14,600048,保利发展,房地产,BEARISH,all,False,False,2024-08-15,7.917,4.55,50.65,50.65,50.65,32,2024-10-08,19,-10.36,-33.2,-5.18,2.53,True
2024-08-14,600089,特变电工,光伏,BEARISH,"all,nb",False,False,2024-08-15,12.41,1.61,24.82,24.82,24.82,32,2024-10-08,19,-10.48,-27.57,-5.72,-5.56,True
2024-08-14,600104,上汽集团,汽车,BEARISH,"all,nb",False,False,2024-08-15,12.613,3.22,39.85,66.09,66.09,91,2024-12-30,22,-11.69,-24.68,-3.28,36.6,True
2024-08-14,600111,北方稀土,有色金属,BEARISH,"all,nb",False,False,2024-08-15,16.655,2.04,66.23,66.23,66.23,54,2024-11-07,23,-5.1,-27.45,-3.24,34.16,True
2024-08-14,600150,中国船舶,军工,BEARISH,"all,nb",False,False,2024-08-15,38.755,1.01,16.98,16.98,16.98,22,2024-10-08,119,-23.2,-34.34,-1.08,-21.75,False
2024-08-14,600188,兖矿能源,煤炭,BEARISH,"all,nb",False,False,2024-08-15,13.06,5.28,30.93,30.93,30.93,32,2024-10-08,20,-13.32,-30.06,-1.76,-7.89,True
2024-08-14,600246,万通发展,房地产,BEARISH,all,False,False,2024-08-15,6.57,2.89,128.01,128.01,128.01,49,2024-10-31,111,-25.11,-67.16,-7.46,-14.16,False
2024-08-14,600256,广汇能源,煤炭,BEARISH,all,False,False,2024-08-15,5.295,6.99,47.21,47.21,47.21,44,2024-10-24,10,-5.29,-32.07,-2.27,4.53,True
2024-08-14,600276,恒瑞医药,创新药/医药,BEARISH,"all,nb",True,False,2024-08-15,41.98,7.55,36.09,36.09,36.09,32,2024-10-08,3,-1.45,-26.48,2.67,5.81,True
2024-08-14,600487,亨通光电,通信,BEARISH,all,False,False,2024-08-15,13.018,11.06,45.55,45.55,45.55,57,2024-11-12,9,-10.29,-23.22,-4.84,14.9,True
2024-08-14,600519,贵州茅台,酒/上证50,BEARISH,all,False,True,2024-08-15,1301.567,4.14,38.8,38.8,38.8,32,2024-10-08,24,-12.23,-26.91,-1.23,7.21,True
2024-08-14,600549,厦门钨业,电池/有色金属,BEARISH,all,True,False,2024-08-15,15.036,7.91,49.48,49.48,49.48,57,2024-11-12,6,-0.93,-22.47,3.19,21.15,True
2024-08-14,600660,福耀玻璃,汽车,BEARISH,all,False,False,2024-08-15,41.3,10.36,45.57,45.57,45.57,32,2024-10-08,1,-0.82,-15.69,5.38,29.59,True
2024-08-14,600690,海尔智家,家电,BEARISH,all,False,False,2024-08-15,21.978,7.31,51.4,51.4,51.4,32,2024-10-08,12,-4.43,-26.96,-0.97,10.95,True
2024-08-14,600809,山西汾酒,酒,BEARISH,"all,nb",False,False,2024-08-15,171.93,2.63,32.71,32.71,32.71,32,2024-10-08,24,-21.83,-30.98,-11.02,3.64,True
2024-08-14,600879,航天电子,军工,BEARISH,"all,big,natbig",False,False,2024-08-15,7.459,2.41,48.8,48.8,48.8,57,2024-11-12,19,-8.58,-27.57,-5.63,18.37,True
2024-08-14,600895,张江高科,房地产,BEARISH,"all,nb",False,False,2024-08-15,17.26,5.79,116.64,116.64,116.64,57,2024-11-12,10,-8.46,-36.56,-7.42,46.19,True
2024-08-14,600905,三峡能源,光伏,BEARISH,"all,nb",False,False,2024-08-15,4.552,2.86,14.72,14.72,14.72,32,2024-10-08,23,-14.28,-23.36,-0.44,-8.79,True
2024-08-14,600999,招商证券,证券,BEARISH,"all,nb",False,False,2024-08-15,13.534,5.54,66.8,66.8,66.8,33,2024-10-09,13,-2.14,-28.22,1.26,27.64,True
2024-08-14,601012,隆基绿能,光伏,BEARISH,all,False,False,2024-08-15,13.75,3.56,53.96,53.96,53.96,57,2024-11-12,9,-7.64,-32.5,-4.44,15.13,True
2024-08-14,601088,中国神华,煤炭,BEARISH,all,False,False,2024-08-15,34.73,9.16,24.47,24.47,24.47,32,2024-10-08,20,-8.78,-25.45,6.94,-6.88,True
2024-08-14,601127,赛力斯,汽车,BEARISH,"all,nb",False,False,2024-08-15,72.779,14.69,102.08,102.64,102.64,77,2024-12-10,11,-6.8,-21.32,-5.26,60.68,True
2024-08-14,601138,工业富联,通信,BEARISH,"all,nb",False,False,2024-08-15,19.12,3.77,39.54,39.54,39.54,33,2024-10-09,18,-13.81,-33.36,-5.07,10.15,True
2024-08-14,601166,兴业银行,银行,BEARISH,"all,nb",False,False,2024-08-15,14.154,8.97,33.7,34.9,34.9,120,2025-02-18,20,-4.24,-2.09,6.57,33.7,True
2024-08-14,601211,国泰海通,证券,BEARISH,all,False,False,2024-08-15,13.07,42.62,62.97,62.97,62.97,38,2024-11-08,6,-0.69,-23.8,-0.31,30.22,True
2024-08-14,601225,陕西煤业,煤炭,BEARISH,"all,ss,nb",False,False,2024-08-15,20.754,10.17,32.86,32.86,32.86,32,2024-10-08,120,-13.14,-34.63,4.14,-12.9,False
2024-08-14,601288,农业银行,银行,BEARISH,all,False,False,2024-08-15,4.169,8.4,12.23,18.85,18.85,120,2025-02-18,21,-6.72,-2.22,6.72,17.89,True
2024-08-14,601328,交通银行,银行,BEARISH,"all,nb",False,False,2024-08-15,6.826,7.76,7.76,7.76,7.76,10,2024-08-28,21,-16.26,-22.29,6.01,1.35,False
2024-08-14,601688,华泰证券,证券,BEARISH,all,False,False,2024-08-15,11.28,6.21,77.84,77.84,77.84,55,2024-11-08,6,-1.33,-23.88,-0.09,46.54,True
2024-08-14,601689,拓普集团,汽车/机器人,BEARISH,"all,ss",False,False,2024-08-15,31.721,11.76,84.93,137.07,137.07,113,2025-02-07,10,-6.43,-13.54,-3.85,114.94,True
2024-08-14,601898,中煤能源,煤炭,BEARISH,all,False,False,2024-08-15,11.653,15.75,29.22,29.22,29.22,32,2024-10-08,120,-14.71,-34.0,8.97,-14.37,False
2024-08-14,601899,紫金矿业,有色金属/上证50,BEARISH,all,False,False,2024-08-15,13.98,8.66,32.83,32.83,32.83,32,2024-10-08,18,-9.59,-26.23,3.86,8.08,True
2024-08-14,603019,中科曙光,计算机/人工智能,BEARISH,"all,nb",False,False,2024-08-15,37.79,5.19,136.07,136.07,136.07,57,2024-11-12,17,-11.75,-33.35,-8.49,91.06,True
2024-08-14,603259,药明康德,创新药/医疗,BEARISH,all,True,False,2024-08-15,36.041,2.14,58.79,64.12,64.12,120,2025-02-18,19,-8.19,-2.94,-4.19,60.13,True
2024-08-14,603986,兆易创新,半导体/芯片,BEARISH,all,True,True,2024-08-15,77.11,2.68,29.91,84.75,84.75,113,2025-02-07,23,-18.25,-14.65,-10.7,58.71,True
2024-08-14,603993,洛阳钼业,有色金属,BEARISH,"all,ss,nb",False,False,2024-08-15,6.541,9.17,37.76,37.76,37.76,32,2024-10-08,20,-9.17,-33.29,5.35,-2.14,True
2024-08-14,688002,睿创微纳,军工,BEARISH,"all,nb",False,False,2024-08-15,24.996,8.24,126.92,126.92,126.92,55,2024-11-08,10,-7.76,-22.76,-6.56,106.23,True
2024-08-14,688008,澜起科技,半导体/芯片,BEARISH,"all,nb",True,True,2024-08-15,52.579,5.23,63.79,63.79,63.79,33,2024-10-09,27,-11.13,-30.06,-4.96,34.9,True
2024-08-14,688041,海光信息,半导体/芯片,BEARISH,"all,nb",True,True,2024-08-15,73.071,9.37,104.45,120.07,120.07,88,2024-12-25,1,-0.59,-21.9,1.68,87.57,True
2024-08-14,688256,寒武纪,半导体/芯片,BEARISH,"all,nb",True,True,2024-08-15,159.463,12.87,111.21,226.71,226.71,99,2025-01-10,18,-14.82,-29.13,0.46,163.72,True
2024-08-14,688271,联影医疗,医疗/医药,BEARISH,all,True,False,2024-08-15,114.982,1.9,31.75,31.75,31.75,32,2024-10-08,23,-20.43,-28.42,-10.91,14.11,True
2024-08-14,688777,中控技术,机器人,BEARISH,all,False,False,2024-08-15,35.598,11.71,66.8,70.12,70.12,116,2025-02-12,19,-0.96,-8.03,6.52,57.87,True
2024-08-21,000002,万科A,房地产,BEARISH,all,False,False,2024-08-22,6.58,5.17,62.46,62.46,62.46,27,2024-10-08,6,-6.08,-39.66,-1.82,16.72,True
2024-08-21,000333,美的集团,家电/沪深300,BEARISH,all,False,False,2024-08-22,55.439,6.44,37.05,37.05,37.05,27,2024-10-08,15,-6.19,-19.33,4.24,10.64,True
2024-08-21,000568,泸州老窖,酒,BEARISH,all,False,False,2024-08-22,105.975,3.45,44.32,44.32,44.32,27,2024-10-08,19,-17.72,-34.46,-4.73,3.36,True
2024-08-21,000657,中钨高新,有色金属,BEARISH,"all,ss",False,False,2024-08-22,7.71,0.13,48.12,48.12,48.12,54,2024-11-14,14,-10.38,-28.98,-5.45,17.9,True
2024-08-21,000858,五粮液,酒,BEARISH,"all,nb",False,False,2024-08-22,111.309,2.2,50.8,50.8,50.8,27,2024-10-08,19,-14.27,-30.86,-2.79,8.19,True
2024-08-21,001979,招商蛇口,房地产,BEARISH,"all,ss,nb",False,False,2024-08-22,8.776,8.09,50.36,50.36,50.36,27,2024-10-08,14,-7.06,-31.68,-2.51,6.49,True
2024-08-21,002001,新和成,医药,BEARISH,"all,nb",False,False,2024-08-22,18.022,0.17,29.3,29.3,29.3,39,2024-10-24,16,-6.77,-16.74,-2.61,10.54,True
2024-08-21,002008,大族激光,机器人,BEARISH,all,False,False,2024-08-22,18.458,2.87,56.07,58.51,58.51,119,2025-02-24,5,-5.31,-4.79,-0.16,52.39,True
2024-08-21,002027,分众传媒,传媒,BEARISH,"all,ss",False,False,2024-08-22,4.91,3.46,45.82,45.82,45.82,27,2024-10-08,19,-8.35,-21.93,1.02,18.94,True
2024-08-21,002050,三花智控,电池/家电,BEARISH,all,True,False,2024-08-22,15.821,12.2,75.6,129.51,129.51,108,2025-02-07,4,-5.75,-15.48,5.56,110.8,True
2024-08-21,002179,中航光电,军工,BEARISH,"all,ss",False,False,2024-08-22,34.041,8.78,36.72,36.72,36.72,27,2024-10-08,3,-4.94,-26.77,7.05,5.29,True
2024-08-21,002195,岩山科技,传媒,BEARISH,all,False,False,2024-08-22,2.338,0.86,57.31,153.55,153.55,70,2024-12-06,18,-9.41,-40.82,-5.56,108.64,True
2024-08-21,002230,科大讯飞,计算机/机器人,BEARISH,"all,nb",True,False,2024-08-22,33.85,2.36,66.32,74.8,74.8,119,2025-02-24,5,-4.11,-6.54,-0.5,63.72,True
2024-08-21,002304,洋河股份,酒,BEARISH,"all,nb",False,False,2024-08-22,71.073,8.71,44.76,44.76,44.76,27,2024-10-08,18,-7.89,-30.32,0.08,4.29,True
2024-08-21,002371,北方华创,半导体/芯片,BEARISH,"all,nb",True,False,2024-08-22,229.705,4.08,57.35,57.35,57.35,52,2024-11-12,22,-10.98,-24.28,-1.81,46.38,True
2024-08-21,002415,海康威视,计算机/人工智能,BEARISH,all,False,False,2024-08-22,24.144,1.7,37.19,37.19,37.19,27,2024-10-08,18,-7.58,-24.18,0.0,18.89,True
2024-08-21,002422,科伦药业,创新药/医药,BEARISH,"all,nb",False,False,2024-08-22,30.658,3.2,10.37,10.37,10.37,27,2024-10-08,22,-20.52,-24.27,-1.27,-11.91,True
2024-08-21,002517,恺英网络,游戏/传媒,BEARISH,"all,ss",False,False,2024-08-22,8.622,11.12,66.45,98.34,98.34,115,2025-02-18,5,-6.84,-8.19,0.68,84.42,True
2024-08-21,002555,三七互娱,游戏/传媒,BEARISH,"all,nb",False,False,2024-08-22,10.583,15.76,68.01,68.01,68.01,27,2024-10-08,3,-5.01,-30.66,9.43,33.7,True
2024-08-21,002558,巨人网络,游戏/传媒,BEARISH,all,True,False,2024-08-22,8.433,8.06,64.2,102.86,102.86,114,2025-02-17,2,-4.27,-10.17,0.59,84.0,True
2024-08-21,002594,比亚迪,电池/汽车,BEARISH,all,True,False,2024-08-22,78.651,8.31,41.13,62.58,62.58,119,2025-02-24,6,-4.11,-5.17,3.95,55.73,True
2024-08-21,002602,世纪华通,游戏/传媒,BEARISH,all,True,False,2024-08-22,3.04,12.5,71.71,140.46,140.46,118,2025-02-24,2,-3.29,-9.17,5.59,121.05,True
2024-08-21,002821,凯莱英,创新药/医疗,BEARISH,"all,nb",True,False,2024-08-22,60.619,3.32,51.58,51.58,51.58,52,2024-11-12,3,-5.71,-28.04,-1.2,35.45,True
2024-08-21,002851,麦格米特,家电,BEARISH,all,False,False,2024-08-22,22.44,10.65,129.19,236.81,236.81,93,2025-01-09,4,-3.65,-28.17,5.79,162.03,True
2024-08-21,300014,亿纬锂能,电池,BEARISH,all,False,False,2024-08-22,34.254,0.23,68.05,68.05,68.05,27,2024-10-08,20,-13.14,-28.92,-4.88,28.9,True
2024-08-21,300015,爱尔眼科,医疗/医药,BEARISH,all,False,False,2024-08-22,9.961,0.4,88.24,88.24,88.24,27,2024-10-08,5,-12.55,-38.13,-9.64,33.93,True
2024-08-21,300058,蓝色光标,传媒,BEARISH,all,False,False,2024-08-22,3.826,3.53,115.92,136.83,136.83,75,2024-12-13,5,-10.09,-39.57,-1.12,74.86,True
2024-08-21,300059,东方财富,证券/创业板,BEARISH,all,False,True,2024-08-22,10.39,4.91,196.82,196.82,196.82,50,2024-11-08,5,-4.23,-30.93,-0.87,126.56,True
2024-08-21,300124,汇川技术,机器人,BEARISH,all,False,False,2024-08-22,39.761,9.88,86.19,88.86,88.86,120,2025-02-25,1,-3.77,-4.73,4.63,84.88,True
2024-08-21,300274,阳光电源,光伏/创业板,BEARISH,all,False,True,2024-08-22,63.965,22.57,82.12,82.12,82.12,27,2024-10-08,1,-1.7,-45.26,14.57,0.73,True
2024-08-21,300308,中际旭创,通信/人工智能,BEARISH,"all,nb",True,True,2024-08-22,120.56,0.67,52.56,52.56,52.56,27,2024-10-08,106,-22.1,-48.94,-17.05,-9.22,False
2024-08-21,300394,天孚通信,通信/创业板,BEARISH,"all,ss,nb",False,False,2024-08-22,43.01,0.62,75.21,75.21,75.21,50,2024-11-08,10,-21.74,-45.57,-17.34,16.24,True
2024-08-21,300395,菲利华,军工,BEARISH,all,False,False,2024-08-22,28.32,14.83,81.39,81.39,81.39,27,2024-10-08,2,-2.26,-32.18,11.94,45.41,True
2024-08-21,300502,新易盛,通信/人工智能,BEARISH,"all,nb",True,True,2024-08-22,50.515,4.08,59.93,59.93,59.93,28,2024-10-09,10,-18.76,-36.64,-12.79,9.94,True
2024-08-21,300750,宁德时代,电池/沪深300,BEARISH,"all,nb",False,True,2024-08-22,159.908,10.74,79.12,79.12,79.12,27,2024-10-08,1,-0.43,-25.1,7.61,59.86,True
2024-08-21,300757,罗博特科,光伏,BEARISH,"all,ss",False,False,2024-08-22,82.142,2.42,210.38,210.38,210.38,51,2024-11-11,13,-17.26,-40.0,-7.84,153.29,True
2024-08-21,300759,康龙化成,创新药/医疗,BEARISH,all,False,False,2024-08-22,19.28,11.26,86.83,86.83,86.83,27,2024-10-08,4,-6.54,-34.9,0.21,41.39,True
2024-08-21,300760,迈瑞医疗,医疗/医药,BEARISH,all,True,False,2024-08-22,237.6,2.29,44.68,44.68,44.68,27,2024-10-08,6,-10.43,-35.3,-0.71,4.51,True
2024-08-21,300857,协创数据,计算机/人工智能,BEARISH,all,False,False,2024-08-22,26.638,1.0,85.23,135.64,135.64,119,2025-02-24,18,-16.78,-10.0,-10.26,114.42,True
2024-08-21,301308,江波龙,计算机/创业板,BEARISH,all,False,False,2024-08-22,70.069,3.9,65.08,65.08,65.08,28,2024-10-09,22,-15.3,-34.13,-3.84,43.76,True
2024-08-21,600030,中信证券,证券,BEARISH,"all,nb",False,False,2024-08-22,17.305,6.1,103.81,103.81,103.81,50,2024-11-08,1,-2.08,-28.61,3.44,55.16,True
2024-08-21,600036,招商银行,银行/上证50,BEARISH,"all,nb",False,True,2024-08-22,29.264,2.39,27.64,31.44,31.44,115,2025-02-18,15,-11.45,-4.08,-6.56,26.48,True
2024-08-21,600048,保利发展,房地产,BEARISH,"all,nb",False,False,2024-08-22,7.677,7.82,55.36,55.36,55.36,27,2024-10-08,14,-7.56,-33.29,-2.34,5.99,True
2024-08-21,600089,特变电工,光伏,BEARISH,"all,nb",False,False,2024-08-22,12.15,0.58,27.49,27.49,27.49,27,2024-10-08,14,-8.56,-27.57,-2.88,-6.17,True
2024-08-21,600104,上汽集团,汽车,BEARISH,"all,nb",False,False,2024-08-22,12.449,2.33,50.93,68.28,68.28,86,2024-12-30,17,-10.52,-24.68,-5.7,33.9,True
2024-08-21,600111,北方稀土,有色金属,BEARISH,"all,nb",False,False,2024-08-22,16.785,1.25,64.94,64.94,64.94,49,2024-11-07,18,-5.84,-27.45,-0.71,34.85,True
2024-08-21,600150,中国船舶,军工,BEARISH,"all,nb",False,False,2024-08-22,38.335,18.26,18.26,18.26,18.26,17,2024-10-08,117,-23.09,-34.96,-13.23,-19.96,False
2024-08-21,600188,兖矿能源,煤炭,BEARISH,"all,nb",False,False,2024-08-22,12.79,6.49,33.7,33.7,33.7,27,2024-10-08,15,-11.49,-30.58,1.72,-3.13,True
2024-08-21,600246,万通发展,房地产,BEARISH,all,False,False,2024-08-22,6.15,6.99,143.58,143.58,143.58,44,2024-10-31,106,-20.0,-67.16,0.16,12.2,False
2024-08-21,600256,广汇能源,煤炭,BEARISH,all,False,False,2024-08-22,5.175,9.47,50.63,50.63,50.63,39,2024-10-24,5,-3.09,-32.07,3.67,4.06,True
2024-08-21,600276,恒瑞医药,创新药/医药,BEARISH,"all,nb",True,False,2024-08-22,42.81,6.0,33.45,33.45,33.45,27,2024-10-08,22,-2.27,-26.48,3.04,9.72,True
2024-08-21,600487,亨通光电,通信,BEARISH,all,False,False,2024-08-22,12.698,14.73,49.22,49.22,49.22,52,2024-11-12,4,-8.03,-23.22,10.87,25.83,True
2024-08-21,600519,贵州茅台,酒/上证50,BEARISH,all,False,True,2024-08-22,1312.537,3.21,37.64,37.64,37.64,27,2024-10-08,19,-12.96,-26.91,-1.22,4.71,True
2024-08-21,600549,厦门钨业,电池/有色金属,BEARISH,all,True,False,2024-08-22,15.256,9.96,47.33,47.33,47.33,52,2024-11-12,1,-2.36,-22.47,4.13,21.3,True
2024-08-21,600660,福耀玻璃,汽车,BEARISH,all,False,False,2024-08-22,42.04,16.79,43.01,43.01,43.01,27,2024-10-08,1,-0.59,-15.69,5.16,23.76,True
2024-08-21,600690,海尔智家,家电,BEARISH,all,False,False,2024-08-22,21.404,18.17,55.46,55.46,55.46,27,2024-10-08,7,-1.87,-28.52,8.46,11.63,True
2024-08-21,600809,山西汾酒,酒,BEARISH,"all,nb",False,False,2024-08-22,168.1,0.58,35.73,35.73,35.73,27,2024-10-08,19,-20.05,-30.98,-7.81,9.42,True
2024-08-21,600879,航天电子,军工,BEARISH,"all,big,natbig",False,False,2024-08-22,7.329,1.36,51.44,51.44,51.44,52,2024-11-12,14,-6.96,-27.57,-3.14,27.83,True
2024-08-21,600895,张江高科,房地产,BEARISH,"all,nb",False,False,2024-08-22,16.8,25.6,122.57,122.57,122.57,52,2024-11-12,5,-5.95,-36.56,-1.85,63.7,True
2024-08-21,600905,三峡能源,光伏,BEARISH,"all,nb",False,False,2024-08-22,4.552,1.32,14.72,14.72,14.72,27,2024-10-08,18,-14.28,-23.36,-10.11,-9.45,True
2024-08-21,601012,隆基绿能,光伏,BEARISH,all,False,False,2024-08-22,13.25,5.96,59.77,59.77,59.77,52,2024-11-12,4,-4.15,-32.5,3.17,24.15,True
2024-08-21,601088,中国神华,煤炭,BEARISH,all,False,False,2024-08-22,35.5,6.79,21.77,21.77,21.77,27,2024-10-08,119,-14.06,-29.42,-0.31,-11.66,False
2024-08-21,601138,工业富联,通信,BEARISH,"all,nb",False,False,2024-08-22,19.16,0.05,39.25,39.25,39.25,28,2024-10-09,13,-13.99,-33.36,-9.71,12.0,True
2024-08-21,601166,兴业银行,银行,BEARISH,"all,nb",False,False,2024-08-22,14.664,5.18,29.05,30.21,30.21,115,2025-02-18,15,-7.57,-4.66,-3.75,24.69,True
2024-08-21,601211,国泰海通,证券,BEARISH,all,False,False,2024-08-22,13.2,52.8,61.36,61.36,61.36,33,2024-11-08,1,-1.67,-23.8,2.5,26.74,True
2024-08-21,601225,陕西煤业,煤炭,BEARISH,"all,ss,nb",False,False,2024-08-22,21.264,7.52,29.67,29.67,29.67,27,2024-10-08,119,-19.27,-37.75,4.04,-17.63,False
2024-08-21,601288,农业银行,银行,BEARISH,all,False,False,2024-08-22,4.369,3.43,7.1,13.41,13.41,115,2025-02-18,16,-10.99,-4.64,-7.78,8.38,True
2024-08-21,601398,工商银行,银行,BEARISH,all,False,False,2024-08-22,5.672,4.94,6.52,17.51,17.51,115,2025-02-18,16,-14.81,-4.8,-10.23,12.57,True
2024-08-21,601688,华泰证券,证券,BEARISH,all,False,False,2024-08-22,11.37,6.86,76.43,76.43,76.43,50,2024-11-08,1,-2.11,-23.88,-0.53,47.67,True
2024-08-21,601689,拓普集团,汽车/机器人,BEARISH,"all,ss",False,False,2024-08-22,31.511,14.66,86.16,138.65,138.65,108,2025-02-07,5,-5.81,-13.54,3.52,125.58,True
2024-08-21,601898,中煤能源,煤炭,BEARISH,all,False,False,2024-08-22,11.898,13.36,26.56,26.56,26.56,27,2024-10-08,119,-19.66,-36.52,5.46,-18.9,False
2024-08-21,601899,紫金矿业,有色金属/上证50,BEARISH,all,False,False,2024-08-22,14.86,1.48,24.97,24.97,24.97,27,2024-10-08,13,-14.94,-26.23,-9.96,-2.56,True
2024-08-21,603019,中科曙光,计算机/人工智能,BEARISH,"all,nb",False,False,2024-08-22,38.36,0.57,132.56,132.56,132.56,52,2024-11-12,12,-13.06,-33.35,-9.44,96.51,True
2024-08-21,603259,药明康德,创新药/医疗,BEARISH,all,True,False,2024-08-22,34.911,6.93,63.93,87.57,87.57,118,2025-02-21,14,-5.21,-11.53,2.06,68.17,True
2024-08-21,603993,洛阳钼业,有色金属,BEARISH,"all,ss,nb",False,False,2024-08-22,6.941,2.88,29.82,29.82,29.82,27,2024-10-08,15,-14.41,-33.29,-7.78,-10.23,True
2024-08-21,688002,睿创微纳,军工,BEARISH,"all,nb",False,False,2024-08-22,24.026,16.82,136.08,138.24,138.24,120,2025-02-25,5,-4.04,-4.04,3.04,132.0,True
2024-08-21,688008,澜起科技,半导体/芯片,BEARISH,"all,nb",True,True,2024-08-22,54.029,0.3,59.39,59.39,59.39,28,2024-10-09,22,-13.51,-30.06,-5.39,45.98,True
2024-08-21,688012,中微公司,半导体/芯片,BEARISH,"all,nb",False,True,2024-08-22,94.947,0.18,81.2,81.2,81.2,52,2024-11-12,22,-18.82,-32.18,-10.58,50.46,True
