code,name,period,hold_ratio,hold_ratio_change,n_funds
603293,埃泰克,2026-06-30,2.3521,,3129
603296,华勤技术,2025-12-31,58.6711,4.7488,676
603296,华勤技术,2026-03-31,50.2481,-8.4230,24
603296,华勤技术,2026-06-30,54.1168,3.8687,598
603297,永新光学,2025-12-31,72.4299,2.0647,85
603297,永新光学,2026-03-31,67.7511,-4.6788,8
603297,永新光学,2026-06-30,73.4789,5.7278,134
603298,杭叉集团,2025-12-31,71.7975,3.7704,333
603298,杭叉集团,2026-03-31,65.8647,-5.9328,15
603298,杭叉集团,2026-06-30,68.8893,3.0246,290
603299,苏盐井神,2025-12-31,72.8396,2.4340,77
603299,苏盐井神,2026-03-31,70.2254,-2.6142,5
603299,苏盐井神,2026-06-30,70.7815,0.5561,62
603300,海南华铁,2025-12-31,18.2735,0.2896,43
603300,海南华铁,2026-03-31,15.4334,-2.8401,2
603300,海南华铁,2026-06-30,16.0755,0.6421,49
603301,振德医疗,2025-12-31,51.0883,-4.6299,50
603301,振德医疗,2026-03-31,49.3504,-1.7379,0
603301,振德医疗,2026-06-30,52.6221,3.2717,85
603303,得邦照明,2025-12-31,80.4791,-0.1735,41
603303,得邦照明,2026-03-31,82.4816,2.0025,1
603303,得邦照明,2026-06-30,82.3531,-0.1285,6
603305,旭升集团,2025-12-31,43.4161,-8.4908,153
603305,旭升集团,2026-03-31,43.2371,-0.1790,17
603305,旭升集团,2026-06-30,44.9903,1.7532,173
603306,华懋科技,2025-12-31,38.5508,6.4366,182
603306,华懋科技,2026-03-31,33.4769,-5.0739,32
603306,华懋科技,2026-06-30,36.4460,2.9691,235
603307,扬州金泉,2025-12-31,10.2249,5.9307,29
603307,扬州金泉,2026-03-31,0.7790,-9.4459,3
603307,扬州金泉,2026-06-30,2.2229,1.4439,50
603308,应流股份,2025-12-31,60.1615,11.1513,421
603308,应流股份,2026-03-31,52.3823,-7.7792,120
603308,应流股份,2026-06-30,56.2664,3.8841,531
603309,维力医疗,2025-12-31,57.5829,1.5435,130
603309,维力医疗,2026-03-31,56.9150,-0.6679,9
603309,维力医疗,2026-06-30,57.1959,0.2809,86
603310,巍华新材,2025-12-31,42.2340,1.3114,85
603310,巍华新材,2026-03-31,37.7446,-4.4894,1
603310,巍华新材,2026-06-30,37.8194,0.0748,55
603311,金海高科,2025-12-31,51.9766,0.6663,20
603311,金海高科,2026-03-31,45.4606,-6.5160,0
603311,金海高科,2026-06-30,18.0878,-27.3728,22
603312,西典新能,2025-12-31,34.0849,1.4739,84
603312,西典新能,2026-03-31,23.8781,-10.2068,2
603312,西典新能,2026-06-30,25.4686,1.5905,45
603313,梦百合,2025-12-31,16.7191,2.4936,129
603313,梦百合,2026-03-31,17.9196,1.2005,2
603313,梦百合,2026-06-30,15.9455,-1.9741,23
603315,福鞍股份,2025-12-31,54.7156,-1.2496,14
603315,福鞍股份,2026-03-31,50.8148,-3.9008,0
603315,福鞍股份,2026-06-30,52.3789,1.5641,30
603316,诚邦股份,2025-12-31,9.6686,0.3763,14
603316,诚邦股份,2026-03-31,4.7016,-4.9670,1
603316,诚邦股份,2026-06-30,4.3755,-0.3261,13
603317,天味食品,2025-12-31,15.3428,3.6797,198
603317,天味食品,2026-03-31,11.5021,-3.8407,12
603317,天味食品,2026-06-30,14.5204,3.0183,370
603318,水发燃气,2025-12-31,48.8829,11.6253,38
603318,水发燃气,2026-03-31,49.8497,0.9668,0
603318,水发燃气,2026-06-30,48.4552,-1.3945,23
603319,美湖股份,2025-12-31,21.8784,3.0998,176
603319,美湖股份,2026-03-31,13.0651,-8.8133,13
603319,美湖股份,2026-06-30,11.9972,-1.0679,80
603320,迪贝电气,2025-12-31,45.4275,0.2724,24
603320,迪贝电气,2026-03-31,44.7707,-0.6568,0
603320,迪贝电气,2026-06-30,46.1811,1.4104,44
603321,梅轮电梯,2025-12-31,2.3901,0.4100,32
603321,梅轮电梯,2026-03-31,2.9827,0.5926,3
603321,梅轮电梯,2026-06-30,3.7268,0.7441,58
603322,超讯科技,2025-12-31,7.8144,-2.7383,8
603322,超讯科技,2026-03-31,13.5849,5.7705,0
603322,超讯科技,2026-06-30,8.9247,-4.6602,8
603323,苏农银行,2025-12-31,33.9133,3.7884,188
603323,苏农银行,2026-03-31,28.6532,-5.2601,1
603323,苏农银行,2026-06-30,31.8212,3.1680,161
603324,盛剑科技,2025-12-31,4.4693,0.5857,13
603324,盛剑科技,2026-03-31,4.1912,-0.2781,2
603324,盛剑科技,2026-06-30,6.7273,2.5361,36
603325,博隆技术,2025-12-31,3.8632,2.2530,50
603325,博隆技术,2026-03-31,1.7000,-2.1632,2
603325,博隆技术,2026-06-30,5.8015,4.1015,34
603326,我乐家居,2025-12-31,10.6671,2.1599,65
603326,我乐家居,2026-03-31,10.6201,-0.0470,2
603326,我乐家居,2026-06-30,13.1694,2.5493,71
603327,福蓉科技,2025-12-31,75.9043,-1.3144,38
603327,福蓉科技,2026-03-31,72.3066,-3.5977,4
603327,福蓉科技,2026-06-30,72.0912,-0.2154,86
603328,依顿电子,2025-12-31,63.6432,1.5546,117
603328,依顿电子,2026-03-31,61.3104,-2.3328,1
603328,依顿电子,2026-06-30,60.9946,-0.3158,45
603329,上海雅仕,2025-12-31,50.7485,0.9731,29
603329,上海雅仕,2026-03-31,49.1560,-1.5925,0
603329,上海雅仕,2026-06-30,51.4731,2.3171,88
603330,天洋新材,2025-12-31,23.0602,-0.3544,30
603330,天洋新材,2026-03-31,22.3447,-0.7155,0
603330,天洋新材,2026-06-30,17.5722,-4.7725,6
603331,百达精工,2025-12-31,9.9881,3.8456,79
603331,百达精工,2026-03-31,7.9771,-2.0110,0
603331,百达精工,2026-06-30,6.9649,-1.0122,35
603332,苏州龙杰,2025-12-31,54.2401,1.0395,13
603332,苏州龙杰,2026-03-31,54.1168,-0.1233,3
603332,苏州龙杰,2026-06-30,55.4265,1.3097,43
603333,福华尚纬,2025-12-31,37.4923,-1.5844,12
603333,福华尚纬,2026-03-31,41.7964,4.3041,0
603333,福华尚纬,2026-06-30,38.9192,-2.8772,34
603334,丰倍生物,2025-12-31,5.9097,,2779
603334,丰倍生物,2026-03-31,11.6852,5.7755,30
603334,丰倍生物,2026-06-30,7.9091,-3.7761,295
603335,迪生力,2025-12-31,52.7962,2.3071,51
603335,迪生力,2026-03-31,50.7469,-2.0493,3
603335,迪生力,2026-06-30,47.7251,-3.0218,3
603336,宏辉果蔬,2025-12-31,28.2705,2.3859,23
603336,宏辉果蔬,2026-03-31,29.0521,0.7816,0
603336,宏辉果蔬,2026-06-30,28.7519,-0.3002,44
603337,杰克科技,2025-12-31,69.3885,4.4424,203
603337,杰克科技,2026-03-31,65.8016,-3.5869,17
603337,杰克科技,2026-06-30,67.9239,2.1223,150
603338,浙江鼎力,2025-12-31,27.4968,6.8233,353
603338,浙江鼎力,2026-03-31,19.4904,-8.0064,30
603338,浙江鼎力,2026-06-30,25.2772,5.7868,357
603339,四方科技,2025-12-31,1.8172,,40
603339,四方科技,2026-06-30,1.3998,,24
603341,龙旗科技,2025-12-31,36.6353,-1.7090,265
603341,龙旗科技,2026-03-31,26.5463,-10.0890,2
603341,龙旗科技,2026-06-30,27.7000,1.1537,144
603344,星德胜,2025-12-31,14.4276,4.8389,52
603344,星德胜,2026-03-31,9.8817,-4.5459,1
603344,星德胜,2026-06-30,13.5413,3.6596,37
603345,安井食品,2025-12-31,54.0583,15.6075,603
603345,安井食品,2026-03-31,46.6195,-7.4388,173
603345,安井食品,2026-06-30,59.3629,12.7434,911
603348,文灿股份,2025-12-31,14.1426,0.0862,18
603348,文灿股份,2026-03-31,13.6869,-0.4557,3
603348,文灿股份,2026-06-30,13.9899,0.3030,12
603350,安乃达,2025-12-31,28.8450,-2.3708,75
603350,安乃达,2026-03-31,27.6368,-1.2082,2
603350,安乃达,2026-06-30,27.7867,0.1499,49
603351,威尔药业,2025-12-31,11.8091,-0.3510,22
603351,威尔药业,2026-03-31,11.5838,-0.2253,1
603351,威尔药业,2026-06-30,11.6564,0.0726,15
603352,至信股份,2026-03-31,0.0008,,8
603352,至信股份,2026-06-30,0.9479,0.9471,2553
603353,和顺石油,2025-12-31,45.1567,0.6729,21
603353,和顺石油,2026-03-31,45.3690,0.2123,0
603353,和顺石油,2026-06-30,47.9567,2.5877,34
603355,莱克电气,2025-12-31,67.3410,1.7117,62
603355,莱克电气,2026-03-31,66.9617,-0.3793,7
603355,莱克电气,2026-06-30,67.0620,0.1003,89
603356,华菱精工,2025-12-31,17.2768,3.2043,23
603356,华菱精工,2026-03-31,9.2022,-8.0746,3
603356,华菱精工,2026-06-30,9.8870,0.6848,27
603357,设计总院,2025-12-31,48.8963,0.5284,32
603357,设计总院,2026-03-31,49.9264,1.0301,0
603357,设计总院,2026-06-30,48.3114,-1.6150,11
603358,华达科技,2025-12-31,8.7952,1.2822,69
603358,华达科技,2026-03-31,6.3105,-2.4847,0
603358,华达科技,2026-06-30,7.0862,0.7757,41
603359,*ST东珠,2025-12-31,0.8161,-0.5120,13
603359,*ST东珠,2026-03-31,1.1379,0.3218,0
603359,*ST东珠,2026-06-30,3.2975,2.1596,0
603360,百傲化学,2025-12-31,58.5086,-2.0472,49
603360,百傲化学,2026-03-31,57.1293,-1.3793,1
603360,百傲化学,2026-06-30,58.2990,1.1697,27
603363,傲农生物,2025-12-31,43.0519,-2.7209,5
603363,傲农生物,2026-03-31,38.0917,-4.9602,0
603363,傲农生物,2026-06-30,36.9574,-1.1343,0
603365,水星家纺,2025-12-31,52.3023,4.5917,196
603365,水星家纺,2026-03-31,44.4182,-7.8841,19
603365,水星家纺,2026-06-30,49.8581,5.4399,94
603366,日出东方,2025-12-31,58.4413,0.2293,22
603366,日出东方,2026-03-31,58.3458,-0.0955,0
603366,日出东方,2026-06-30,59.0284,0.6826,37
603367,辰欣药业,2025-12-31,51.7291,-3.9351,127
603367,辰欣药业,2026-03-31,50.3977,-1.3314,2
603367,辰欣药业,2026-06-30,50.4914,0.0937,89
603368,柳药集团,2025-12-31,7.2045,1.2900,112
603368,柳药集团,2026-03-31,7.2764,0.0719,3
603368,柳药集团,2026-06-30,8.8924,1.6160,78
603369,今世缘,2025-12-31,69.9414,6.7603,309
603369,今世缘,2026-03-31,63.6604,-6.2810,13
603369,今世缘,2026-06-30,67.0525,3.3921,301
603370,华新精科,2025-12-31,0.7247,0.3408,2765
603370,华新精科,2026-06-30,0.1610,,221
603373,安邦护卫,2025-12-31,46.5712,-0.8815,54
603373,安邦护卫,2026-03-31,42.1498,-4.4214,0
603373,安邦护卫,2026-06-30,44.3541,2.2043,25
603375,盛景微,2025-12-31,36.0031,-0.7887,39
603375,盛景微,2026-03-31,35.1058,-0.8973,0
603375,盛景微,2026-06-30,33.2895,-1.8163,31
603376,大明电子,2025-12-31,2.5327,,2691
603376,大明电子,2026-03-31,0.0071,-2.5256,25
603376,大明电子,2026-06-30,0.9019,0.8948,282
603377,ST东时,2025-12-31,47.2108,-0.4211,0
603377,ST东时,2026-03-31,47.5967,0.3859,0
603377,ST东时,2026-06-30,47.1088,-0.4879,0
603378,*ST亚士,2025-12-31,51.0822,0.9709,34
603378,*ST亚士,2026-03-31,48.9364,-2.1458,0
603378,*ST亚士,2026-06-30,41.6652,-7.2712,0
603379,三美股份,2025-12-31,19.9030,5.1685,517
603379,三美股份,2026-03-31,15.2681,-4.6349,44
603379,三美股份,2026-06-30,17.4733,2.2052,344
603380,易德龙,2025-12-31,17.9620,2.5697,101
603380,易德龙,2026-03-31,14.9902,-2.9718,3
603380,易德龙,2026-06-30,14.1245,-0.8657,70
603381,永臻股份,2025-12-31,44.4256,-4.1627,56
603381,永臻股份,2026-03-31,38.3846,-6.0410,6
603381,永臻股份,2026-06-30,38.5841,0.1995,84
603382,海阳科技,2025-12-31,5.8567,5.4710,284
603382,海阳科技,2026-06-30,42.9948,,121
603383,顶点软件,2025-12-31,20.9810,-0.0928,82
603383,顶点软件,2026-03-31,16.5440,-4.4370,2
603383,顶点软件,2026-06-30,16.1238,-0.4202,114
603385,惠达卫浴,2025-12-31,38.0246,1.8102,59
603385,惠达卫浴,2026-03-31,36.3123,-1.7123,2
603385,惠达卫浴,2026-06-30,37.9689,1.6566,70
603386,骏亚科技,2025-12-31,58.8032,-1.7895,11
603386,骏亚科技,2026-03-31,58.4493,-0.3539,0
603386,骏亚科技,2026-06-30,58.2833,-0.1660,11
603387,基蛋生物,2025-12-31,6.6268,0.7600,50
603387,基蛋生物,2026-03-31,5.6583,-0.9685,1
603387,基蛋生物,2026-06-30,6.0973,0.4390,38
603389,亚振家居,2025-12-31,11.5794,0.0270,0
603389,亚振家居,2026-03-31,12.0425,0.4631,0
603389,亚振家居,2026-06-30,11.0632,-0.9793,0
603390,通达电气,2025-12-31,1.2397,,43
603390,通达电气,2026-03-31,0.3068,-0.9329,1
603390,通达电气,2026-06-30,1.6974,1.3906,81
603391,力聚热能,2025-12-31,9.4334,5.1814,46
603391,力聚热能,2026-03-31,7.0662,-2.3672,0
603391,力聚热能,2026-06-30,10.7338,3.6676,24
603392,万泰生物,2025-12-31,60.6974,2.9299,248
603392,万泰生物,2026-03-31,57.2783,-3.4191,7
603392,万泰生物,2026-06-30,59.1588,1.8805,276
603393,新天然气,2025-12-31,9.1013,1.6253,84
603393,新天然气,2026-03-31,7.6197,-1.4816,30
603393,新天然气,2026-06-30,12.3858,4.7661,160
603395,红四方,2025-12-31,5.6798,0.8319,106
603395,红四方,2026-03-31,1.1999,-4.4799,1
603395,红四方,2026-06-30,2.5333,1.3334,88
603396,金辰股份,2025-12-31,6.1881,2.1679,42
603396,金辰股份,2026-03-31,3.7161,-2.4720,2
603396,金辰股份,2026-06-30,6.3037,2.5876,61
603398,*ST沐邦,2025-12-31,33.0739,0.0000,0
603398,*ST沐邦,2026-03-31,33.0739,0.0000,0
603398,*ST沐邦,2026-06-30,30.6593,-2.4146,0
603399,永杉锂业,2025-12-31,34.7614,-8.8401,30
603399,永杉锂业,2026-03-31,30.2890,-4.4724,1
603399,永杉锂业,2026-06-30,32.4703,2.1813,17
603400,华之杰,2025-12-31,2.4344,2.4203,369
603400,华之杰,2026-03-31,11.1704,8.7360,6
603400,华之杰,2026-06-30,30.8651,19.6947,140
603402,陕西旅游,2026-03-31,17.0216,,18
603402,陕西旅游,2026-06-30,7.3206,-9.7010,45
603406,天富龙,2025-12-31,0.3722,-0.0359,2615
603406,天富龙,2026-03-31,0.0001,-0.3721,1
603406,天富龙,2026-06-30,1.0412,1.0411,204
603407,长裕集团,2026-06-30,21.3593,,2193
603408,建霖家居,2025-12-31,76.4699,1.3044,52
603408,建霖家居,2026-03-31,74.5995,-1.8704,0
603408,建霖家居,2026-06-30,76.0971,1.4976,46
603409,汇通控股,2025-12-31,7.0391,5.4265,122
603409,汇通控股,2026-03-31,12.6941,5.6550,0
603409,汇通控股,2026-06-30,14.5765,1.8824,78
603416,信捷电气,2025-12-31,16.3700,3.9794,81
603416,信捷电气,2026-03-31,11.7987,-4.5713,3
603416,信捷电气,2026-06-30,18.5973,6.7986,92
603418,友升股份,2025-12-31,3.1797,1.9494,2563
603418,友升股份,2026-03-31,0.9629,-2.2168,3
603418,友升股份,2026-06-30,4.4724,3.5095,249
603421,鼎信通讯,2025-12-31,0.1251,,17
603421,鼎信通讯,2026-06-30,0.3421,,30
603435,嘉德利,2026-06-30,6.7916,,2940
603439,三力制药,2025-12-31,8.2135,0.2509,28
603439,三力制药,2026-03-31,7.9738,-0.2397,2
603439,三力制药,2026-06-30,10.2037,2.2299,56
603444,吉比特,2025-12-31,25.5887,3.9661,637
603444,吉比特,2026-03-31,17.5496,-8.0391,72
603444,吉比特,2026-06-30,19.5091,1.9595,413
603456,九洲药业,2025-12-31,49.8719,5.9191,202
603456,九洲药业,2026-03-31,44.7550,-5.1169,23
603456,九洲药业,2026-06-30,45.6455,0.8905,130
603458,勘设股份,2025-12-31,7.0307,3.9504,4
603458,勘设股份,2026-03-31,2.6665,-4.3642,1
603458,勘设股份,2026-06-30,0.0111,-2.6554,3
603459,红板科技,2026-03-31,0.0000,,272
603459,红板科技,2026-06-30,11.9528,11.9528,3020
603466,风语筑,2025-12-31,4.8896,1.1009,60
603466,风语筑,2026-03-31,4.1213,-0.7683,1
603466,风语筑,2026-06-30,2.8631,-1.2582,11
603477,巨星农牧,2025-12-31,57.9683,1.1041,60
603477,巨星农牧,2026-03-31,56.8393,-1.1290,12
603477,巨星农牧,2026-06-30,59.1897,2.3504,84
603486,科沃斯,2025-12-31,83.9651,2.3150,624
603486,科沃斯,2026-03-31,76.0607,-7.9044,25
603486,科沃斯,2026-06-30,76.6459,0.5852,413
603488,展鹏科技,2025-12-31,35.6509,1.5982,42
603488,展鹏科技,2026-03-31,37.1865,1.5356,1
603488,展鹏科技,2026-06-30,31.9497,-5.2368,3
603489,八方股份,2025-12-31,13.0897,2.4308,107
603489,八方股份,2026-03-31,10.5459,-2.5438,5
603489,八方股份,2026-06-30,12.8883,2.3424,78
603496,恒为科技,2025-12-31,3.9765,0.5687,55
603496,恒为科技,2026-03-31,2.9317,-1.0448,0
603496,恒为科技,2026-06-30,3.1906,0.2589,61
603499,翔港科技,2025-12-31,32.1683,0.9333,38
603499,翔港科技,2026-03-31,30.6116,-1.5567,0
603499,翔港科技,2026-06-30,30.9090,0.2974,18
603500,祥和实业,2025-12-31,6.0376,2.3832,127
603500,祥和实业,2026-03-31,1.7742,-4.2634,0
603500,祥和实业,2026-06-30,3.0120,1.2378,27
603501,豪威集团,2025-12-31,37.5644,4.1449,708
603501,豪威集团,2026-03-31,27.1742,-10.3902,78
603501,豪威集团,2026-06-30,28.3690,1.1948,526
603505,金石资源,2025-12-31,58.5104,3.1816,113
603505,金石资源,2026-03-31,54.1128,-4.3976,0
603505,金石资源,2026-06-30,55.8226,1.7098,84
603506,南都物业,2025-12-31,41.7527,1.6614,38
603506,南都物业,2026-03-31,42.2896,0.5369,3
603506,南都物业,2026-06-30,44.8681,2.5785,113
603507,振江股份,2025-12-31,12.8429,2.4165,56
603507,振江股份,2026-03-31,10.5935,-2.2494,9
603507,振江股份,2026-06-30,15.4996,4.9061,238
603508,思维列控,2025-12-31,6.2402,-1.5922,102
603508,思维列控,2026-03-31,4.2470,-1.9932,1
603508,思维列控,2026-06-30,4.8741,0.6271,153
603511,爱慕股份,2025-12-31,46.6728,-0.0256,37
603511,爱慕股份,2026-03-31,46.3247,-0.3481,0
603511,爱慕股份,2026-06-30,47.3894,1.0647,58
603515,欧普照明,2025-12-31,58.8741,0.6651,58
603515,欧普照明,2026-03-31,58.2793,-0.5948,12
603515,欧普照明,2026-06-30,59.4490,1.1697,58
603516,淳中科技,2025-12-31,2.5031,-0.3044,43
603516,淳中科技,2026-03-31,1.3992,-1.1039,4
603516,淳中科技,2026-06-30,2.4263,1.0271,117
603517,ST绝味,2025-12-31,53.7959,2.4907,23
603517,ST绝味,2026-03-31,51.6332,-2.1627,0
603517,ST绝味,2026-06-30,55.9698,4.3366,27
603518,锦泓集团,2025-12-31,11.2459,1.6845,68
603518,锦泓集团,2026-03-31,11.2071,-0.0388,8
603518,锦泓集团,2026-06-30,12.6865,1.4794,87
603519,立霸股份,2025-12-31,24.3155,-2.1105,78
603519,立霸股份,2026-03-31,22.9772,-1.3383,2
603519,立霸股份,2026-06-30,24.6270,1.6498,76
603520,司太立,2025-12-31,6.6792,-4.5374,50
603520,司太立,2026-03-31,5.4360,-1.2432,5
603520,司太立,2026-06-30,3.5711,-1.8649,25
603527,众源新材,2025-12-31,4.7499,-0.7287,43
603527,众源新材,2026-03-31,5.0223,0.2724,0
603527,众源新材,2026-06-30,5.5042,0.4819,31
603528,多伦科技,2025-12-31,54.9190,0.1305,7
603528,多伦科技,2026-03-31,54.9023,-0.0167,0
603528,多伦科技,2026-06-30,54.9592,0.0569,12
603529,爱玛科技,2025-12-31,7.0278,-0.4821,316
603529,爱玛科技,2026-03-31,3.0077,-4.0201,21
603529,爱玛科技,2026-06-30,3.3310,0.3233,157
603530,神马电力,2025-12-31,69.6804,-0.7148,119
603530,神马电力,2026-03-31,68.9317,-0.7487,12
603530,神马电力,2026-06-30,70.8563,1.9246,139
603533,掌阅科技,2025-12-31,11.6591,1.2320,54
603533,掌阅科技,2026-03-31,8.4320,-3.2271,8
603533,掌阅科技,2026-06-30,9.4428,1.0108,68
603535,嘉诚国际,2025-12-31,9.5027,-0.8809,12
603535,嘉诚国际,2026-03-31,9.0147,-0.4880,0
603535,嘉诚国际,2026-06-30,7.8226,-1.1921,11
603536,惠发食品,2025-12-31,31.6467,0.5021,15
603536,惠发食品,2026-03-31,34.2844,2.6377,1
603536,惠发食品,2026-06-30,36.6247,2.3403,46
603538,美诺华,2025-12-31,21.9857,-2.0345,48
603538,美诺华,2026-03-31,25.5673,3.5816,3
603538,美诺华,2026-06-30,30.7736,5.2063,115
603551,奥普科技,2025-12-31,72.0285,0.3904,48
603551,奥普科技,2026-03-31,71.8724,-0.1561,11
603551,奥普科技,2026-06-30,72.2227,0.3503,62
603556,海兴电力,2025-12-31,61.1127,5.3292,255
603556,海兴电力,2026-03-31,57.2056,-3.9071,22
603556,海兴电力,2026-06-30,57.3646,0.1590,159
603557,*ST起步,2025-12-31,31.6100,0.0000,0
603557,*ST起步,2026-03-31,31.6100,0.0000,0
603557,*ST起步,2026-06-30,31.6100,0.0000,0
603558,健盛集团,2025-12-31,17.8498,8.2559,115
603558,健盛集团,2026-03-31,13.1570,-4.6928,18
603558,健盛集团,2026-06-30,16.7325,3.5755,109
603559,中通国脉,2025-12-31,53.2741,-3.4637,0
603559,中通国脉,2026-03-31,33.7741,-19.5000,0
603559,中通国脉,2026-06-30,30.5843,-3.1898,0
603565,中谷物流,2025-12-31,73.4121,1.2498,397
603565,中谷物流,2026-03-31,69.2321,-4.1800,42
603565,中谷物流,2026-06-30,74.6330,5.4009,379
603566,普莱柯,2025-12-31,9.6728,0.1070,98
603566,普莱柯,2026-03-31,8.2027,-1.4701,0
603566,普莱柯,2026-06-30,7.5618,-0.6409,41
603567,珍宝岛,2025-12-31,70.1938,-1.1018,32
603567,珍宝岛,2026-03-31,64.0060,-6.1878,1
603567,珍宝岛,2026-06-30,61.2939,-2.7121,50
603568,伟明环保,2025-12-31,55.7898,3.6169,352
603568,伟明环保,2026-03-31,51.8682,-3.9216,25
603568,伟明环保,2026-06-30,52.1290,0.2608,310
603569,长久物流,2025-12-31,73.4021,-3.5218,91
603569,长久物流,2026-03-31,72.2994,-1.1027,1
603569,长久物流,2026-06-30,72.3328,0.0334,53
603577,汇金通,2025-12-31,41.0109,0.5109,31
603577,汇金通,2026-03-31,41.4668,0.4559,1
603577,汇金通,2026-06-30,41.5670,0.1002,28
603578,三星新材,2025-12-31,18.2974,1.8631,70
603578,三星新材,2026-03-31,16.8625,-1.4349,1
603578,三星新材,2026-06-30,18.3748,1.5123,16
603579,荣泰健康,2025-12-31,14.0586,-1.5442,70
603579,荣泰健康,2026-03-31,10.1588,-3.8998,0
603579,荣泰健康,2026-06-30,11.7540,1.5952,81
603580,艾艾精工,2025-12-31,1.5033,-0.4600,0
603580,艾艾精工,2026-03-31,2.0921,0.5888,0
603580,艾艾精工,2026-06-30,1.5033,-0.5888,0
603583,捷昌驱动,2025-12-31,9.9302,0.1650,90
603583,捷昌驱动,2026-03-31,7.9160,-2.0142,0
603583,捷昌驱动,2026-06-30,9.4603,1.5443,55
